NUlt-0o0P-yYmJ-PYpg,509,no,,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,510,no,,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,511,no,,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,512,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,514,yes,purchased,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,515,no,,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,522,no,,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,601,yes,gifted,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,602,yes,ownproduced,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,603,no,,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,604,no,,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,605,no,,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,606,yes,purchased,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,607,no,,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,608,no,,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,609,yes,ownproduced,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,610,yes,gifted,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,701,yes,ownproduced,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,702,yes,gifted,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,703,no,,Fats & oils,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,704,no,,Fats & oils,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,705,no,,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,706,no,,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,707,no,,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,708,no,,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,709,no,,Milk & milk products,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,801,no,,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,802,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,803,no,,Fats & oils,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,804,yes,purchased,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,810,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,811,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,812,yes,gifted,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,813,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,814,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,815,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,816,no,,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,817,no,,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,818,yes,purchased,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,820,yes,ownproduced,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,821,yes,ownproduced,Roots & tubers,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,822,no,,Roots & tubers,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,823,yes,gifted,Eggs,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,824,no,,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,825,yes,purchased,Meat,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,826,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,827,yes,ownproduced,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,828,no,,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,829,no,,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,830,yes,ownproduced,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,831,no,,Roots & tubers,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,832,no,,Roots & tubers,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,833,no,,Legumes & nuts,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,834,yes,purchased,Legumes & nuts,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,835,no,,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,836,yes,ownproduced,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,837,yes,gifted,Legumes & nuts,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,838,yes,purchased,Roots & tubers,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,901,yes,gifted,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,902,yes,ownproduced,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,903,yes,purchased,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,904,yes,purchased,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,905,yes,ownproduced,Fruits,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,906,no,,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,907,no,,Sugary foods/beverages,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,908,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,909,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,910,yes,ownproduced,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,911,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,912,yes,purchased,Cereals,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,913,no,,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,914,yes,ownproduced,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,915,yes,gifted,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,916,yes,gifted,Miscellaneous,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5021,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5022,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5023,yes,ownproduced,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5031,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5032,yes,ownproduced,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5033,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5121,yes,ownproduced,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5122,no,,Fish,Mashonaland East,Rural
NUlt-0o0P-yYmJ-PYpg,5123,no,,Fish,Mashonaland East,Rural
5dcd-equU-4qQI-OEdp,101,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,102,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,103,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,104,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,105,yes,gifted,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,106,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,107,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,108,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,109,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,110,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,111,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,112,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,113,yes,gifted,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,114,yes,gifted,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,115,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,116,yes,purchased,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,117,yes,ownproduced,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,118,yes,ownproduced,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,201,yes,ownproduced,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,202,yes,gifted,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,203,yes,ownproduced,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,204,no,,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,205,yes,purchased,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,206,no,,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,207,no,,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,208,no,,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,209,no,,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,301,yes,gifted,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,302,no,,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,303,no,,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,305,yes,purchased,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,306,yes,ownproduced,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,307,yes,ownproduced,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,308,yes,gifted,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,309,no,,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,310,yes,purchased,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,311,no,,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,312,yes,gifted,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,313,yes,ownproduced,Legumes & nuts,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,401,no,,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,402,no,,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,403,yes,gifted,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,404,yes,gifted,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,405,yes,gifted,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,406,yes,gifted,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,407,yes,gifted,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,408,yes,purchased,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,409,yes,ownproduced,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,410,yes,ownproduced,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,411,yes,ownproduced,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,412,no,,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,413,yes,purchased,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,414,no,,Vegetables,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,501,no,,Eggs,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,504,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,505,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,506,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,507,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,508,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,509,yes,purchased,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,510,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,511,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,512,no,,Fish,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,514,no,,Fish,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,515,no,,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,522,yes,ownproduced,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,601,yes,gifted,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,602,yes,gifted,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,603,yes,gifted,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,604,yes,gifted,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,605,no,,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,606,yes,ownproduced,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,607,yes,ownproduced,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,608,no,,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,609,no,,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,610,no,,Fruits,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,701,no,,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,702,no,,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,703,no,,Fats & oils,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,704,no,,Fats & oils,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,705,no,,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,706,yes,ownproduced,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,707,no,,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,708,yes,gifted,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,709,yes,purchased,Milk & milk products,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,801,yes,ownproduced,Sugary foods/beverages,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,802,no,,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,803,yes,ownproduced,Fats & oils,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,804,no,,Sugary foods/beverages,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,810,yes,purchased,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,811,yes,gifted,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,812,no,,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,813,no,,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,814,no,,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,815,yes,purchased,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,816,yes,ownproduced,Sugary foods/beverages,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,817,yes,purchased,Sugary foods/beverages,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,818,no,,Miscellaneous,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,820,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,821,yes,purchased,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,822,yes,gifted,Roots & tubers,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,823,yes,gifted,Eggs,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,824,yes,purchased,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,825,yes,gifted,Meat,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,826,no,,Fish,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,827,yes,ownproduced,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,828,yes,purchased,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,829,no,,Cereals,Matabeleland South,Urban
5dcd-equU-4qQI-OEdp,830,no,,Cereals,Matabeleland South,Urban
